,mass A,,,,
t,x,y,θ,frame,
3.505,278.9,-295.6,-46.7,210
3.522,282.3,-291.4,-45.9,211
3.539,287.4,-285.7,-44.8,212
3.555,294.1,-278.2,-43.4,213
3.572,302.2,-270.3,-41.8,214
3.589,312.1,-260.1,-39.8,215
3.605,322.3,-248.1,-37.6,216
3.622,334.0,-232.9,-34.9,217
3.639,345.7,-215.3,-31.9,218
3.656,357.3,-195.1,-28.6,219
3.672,368.4,-174.4,-25.3,220
3.689,378.2,-153.5,-22.1,221
3.706,386.9,-129.5,-18.5,222
3.722,394.2,-103.4,-14.7,223
3.739,399.7,-77.43,-11.0,224
3.756,403.8,-49.71,-7.0,225
3.772,407.2,-14.99,-2.1,226
3.789,407.1,13.65,1.9,227
3.806,404.7,44.12,6.2,228
3.822,400.0,71.91,10.2,229
3.839,394.3,98.01,14.0,230
3.856,386.3,124.2,17.8,231
3.873,376.7,150.2,21.7,232
3.889,366.0,174.0,25.4,233
3.906,354.8,194.3,28.7,234
3.923,343.4,213.4,31.9,235
3.939,333.3,229.2,34.5,236
3.956,321.7,244.3,37.2,237
3.973,311.3,257.9,39.6,238
3.989,301.9,267.1,41.5,239
4.006,293.1,276.6,43.3,240
4.023,285.8,283.6,44.8,241
4.039,280.6,289.0,45.9,242
4.056,277.1,292.2,46.5,243
4.073,275.1,293.7,46.9,244
4.090,274.9,293.2,46.8,245
4.106,276.5,291.6,46.5,246
4.123,280.1,287.8,45.8,247
4.140,286.0,283.2,44.7,248
4.156,292.9,275.7,43.3,249
4.173,301.7,266.7,41.5,250
4.190,310.5,256.4,39.5,251
4.206,321.5,244.0,37.2,252
4.223,332.4,228.7,34.5,253
4.240,344.4,212.9,31.7,254
4.256,355.2,193.7,28.6,255
4.273,366.9,173.5,25.3,256
4.290,376.7,150.0,21.7,257
4.307,386.4,125.3,18.0,258
4.323,394.0,99.74,14.2,259
4.340,400.1,73.30,10.4,260
4.357,404.2,44.09,6.2,261
4.373,407.1,15.57,2.2,262
4.390,406.9,-13.82,-1.9,263
4.407,405.6,-41.96,-5.9,264
4.423,401.0,-70.44,-10.0,265
4.440,395.8,-97.04,-13.8,266
4.457,388.2,-122.5,-17.5,267
4.473,380.1,-146.4,-21.1,268
4.490,370.7,-168.9,-24.5,269
4.507,360.6,-189.2,-27.7,270
4.524,349.4,-208.2,-30.8,271
4.540,339.0,-224.8,-33.6,272
4.557,328.2,-240.1,-36.2,273
4.574,319.1,-252.9,-38.4,274
4.590,309.5,-264.3,-40.5,275
4.607,302.0,-272.9,-42.1,276
4.624,295.3,-279.4,-43.4,277
4.640,290.4,-284.0,-44.4,278
