,mass A,,,,
t,x,y,θ,frame,
2.871,139.5,-109.0,-38.0,172
2.888,135.2,-113.5,-40.0,173
2.904,144.8,-102.1,-35.2,174
2.921,172.1,-46.51,-15.1,175
2.938,162.6,-71.94,-23.9,176
2.954,162.8,-72.01,-23.9,177
2.971,168.0,-59.29,-19.4,178
2.988,178.5,12.79,4.1,179
3.005,177.8,-17.75,-5.7,180
3.021,175.8,-32.29,-10.4,181
3.038,178.8,-2.419,-0.8,182
3.055,166.0,66.80,21.9,183
3.071,174.2,41.21,13.3,184
3.088,176.8,27.07,8.7,185
3.105,170.6,54.36,17.7,186
3.121,144.9,102.3,35.2,187
3.138,154.6,87.49,29.5,188
3.155,160.4,77.84,25.9,189
3.171,149.4,95.98,32.7,190
3.188,149.5,95.96,32.7,191
3.205,137.3,111.1,39.0,192
3.222,140.7,107.6,37.4,193
3.238,140.8,107.5,37.3,194
3.255,134.8,113.0,40.0,195
3.272,133.6,114.4,40.6,196
3.288,133.9,114.2,40.5,197
3.305,134.9,112.8,39.9,198
3.322,137.4,110.3,38.7,199
3.338,140.8,106.1,37.0,200
3.355,145.3,100.5,34.7,201
3.372,149.8,93.20,31.9,202
3.388,155.1,85.30,28.8,203
3.405,160.4,75.62,25.2,204
3.422,165.3,64.69,21.4,205
3.439,169.4,53.85,17.6,206
3.455,173.5,40.56,13.2,207
3.472,175.5,27.64,9.0,208
3.489,177.2,13.58,4.4,209
3.505,177.7,-1.337,-0.4,210
3.522,177.4,-16.21,-5.2,211
3.539,175.3,-30.91,-10.0,212
3.555,172.5,-44.99,-14.6,213
3.572,167.9,-58.03,-19.1,214
3.589,163.5,-70.05,-23.2,215
3.605,158.1,-80.74,-27.1,216
3.622,153.0,-90.20,-30.5,217
3.639,148.1,-98.21,-33.5,218
3.656,143.5,-104.9,-36.2,219
3.672,139.8,-109.7,-38.1,220
3.689,136.8,-113.3,-39.6,221
3.706,135.1,-114.8,-40.3,222
3.722,134.7,-115.3,-40.6,223
3.739,135.3,-114.7,-40.3,224
3.756,137.1,-112.5,-39.4,225
3.772,139.9,-109.2,-38.0,226
3.789,143.7,-103.7,-35.8,227
3.806,148.0,-97.07,-33.3,228
3.822,153.0,-89.11,-30.2,229
3.839,158.1,-79.79,-26.8,230
3.856,162.9,-69.16,-23.0,231
3.873,167.7,-56.68,-18.7,232
3.889,171.7,-43.59,-14.2,233
3.906,174.7,-29.88,-9.7,234
3.923,177.0,-15.47,-5.0,235
3.939,178.1,-1.046,-0.3,236
3.956,177.8,13.79,4.4,237
3.973,176.3,28.37,9.1,238
3.989,173.5,42.48,13.8,239
4.006,170.1,55.25,18.0,240
4.023,165.9,67.07,22.0,241
4.039,161.2,78.03,25.8,242
4.056,156.4,87.94,29.3,243
4.073,150.6,95.49,32.4,244
4.090,142.5,106.7,36.8,245
4.106,137.7,112.3,39.2,246
4.123,134.5,116.4,40.9,247
4.140,132.1,119.5,42.2,248
4.156,130.6,120.7,42.8,249
4.173,130.7,120.6,42.7,250
4.190,132.0,119.5,42.2,251
4.206,134.4,116.4,40.9,252
4.223,137.9,112.0,39.1,253
4.240,142.3,106.4,36.8,254
4.256,147.6,99.57,34.0,255
4.273,153.7,89.56,30.2,256
4.290,158.2,81.04,27.1,257
4.307,163.5,68.81,22.8,258
4.323,167.8,56.26,18.5,259
4.340,171.4,42.65,14.0,260
4.357,174.1,27.98,9.1,261
4.373,175.5,12.73,4.1,262
4.390,175.9,-2.130,-0.7,263
4.407,174.3,-17.07,-5.6,264
4.423,172.1,-31.42,-10.3,265
4.440,168.7,-45.37,-15.1,266
4.457,164.4,-58.41,-19.6,267
4.473,159.8,-69.74,-23.6,268
4.490,154.5,-79.99,-27.4,269
4.507,149.7,-88.76,-30.7,270
4.523,145.1,-95.48,-33.3,271
4.540,141.0,-101.4,-35.7,272
4.557,138.0,-105.6,-37.4,273
4.574,135.9,-108.4,-38.6,274
4.590,134.5,-109.9,-39.3,275
4.607,134.5,-109.8,-39.2,276
4.624,135.5,-108.7,-38.7,277
4.640,137.6,-105.9,-37.6,278
4.657,140.7,-102.4,-36.1,279
4.674,144.9,-97.20,-33.9,280
4.690,149.3,-90.23,-31.1,281
4.707,154.0,-82.08,-28.1,282
4.724,159.0,-72.59,-24.5,283
4.740,163.7,-61.73,-20.7,284
4.757,168.1,-49.86,-16.5,285
4.774,171.5,-36.37,-12.0,286
4.791,174.1,-22.71,-7.4,287
4.807,175.6,-8.651,-2.8,288
4.824,175.8,6.508,2.1,289
4.841,174.7,20.54,6.7,290
4.857,172.6,34.89,11.4,291
4.874,169.8,48.11,15.8,292
4.891,165.6,61.05,20.2,293
4.907,160.7,72.92,24.4,294
4.924,155.6,83.16,28.1,295
4.941,150.8,92.30,31.5,296
4.957,145.5,100.2,34.6,297
4.974,141.2,106.4,37.0,298
4.991,137.4,111.1,38.9,299
5.008,134.7,114.5,40.4,300
5.024,133.1,116.3,41.1,301
5.041,132.7,117.1,41.4,302
5.058,133.1,116.3,41.1,303
5.074,135.1,114.4,40.3,304
5.091,137.8,110.7,38.8,305
5.108,141.7,106.3,36.9,306
5.124,146.0,100.3,34.5,307
5.141,150.8,92.71,31.6,308
5.158,155.6,83.72,28.3,309
5.174,160.9,73.72,24.6,310
5.191,165.1,61.98,20.6,311
5.208,169.2,49.68,16.4,312
5.225,172.0,35.69,11.7,313
5.241,174.1,21.84,7.1,314
5.258,174.9,6.214,2.0,315
5.275,174.7,-8.336,-2.7,316
5.291,172.9,-22.97,-7.6,317
5.308,170.2,-36.11,-12.0,318
5.325,166.5,-49.25,-16.5,319
5.341,162.4,-60.71,-20.5,320
5.358,157.4,-71.61,-24.5,321
5.375,152.8,-80.80,-27.9,322
5.391,147.9,-88.68,-30.9,323
5.408,144.0,-95.01,-33.4,324
5.425,140.2,-100.2,-35.5,325
5.442,137.4,-103.4,-37.0,326
5.458,135.6,-105.8,-38.0,327
5.475,135.3,-106.4,-38.2,328
5.492,135.4,-106.4,-38.2,329
